clip_id,split,label,uploader_id,audio_path,preprocessed_wav,effective_dur_sec,rms_dbfs,peak,clipping_flag
4563,train,河南省,1892239839,datasets/oggs/4563.ogg,artifacts/full/audio_preprocessed/4563.wav,1.497375,-20.000000058776706,0.7328953146934509,0
3040,val,河南省,3903489672,datasets/oggs/3040.ogg,artifacts/full/audio_preprocessed/3040.wav,1.538125,-19.99999988436841,0.5845384001731873,0
28940,val,河南省,3150332444,datasets/oggs/28940.ogg,artifacts/full/audio_preprocessed/28940.wav,10.0,-20.000000229066263,0.6375902891159058,0
11052,train,河南省,105359791,datasets/oggs/11052.ogg,artifacts/full/audio_preprocessed/11052.wav,2.8540625,-19.99999980830094,0.6738886833190918,0
24083,train,河南省,2676157851,datasets/oggs/24083.ogg,artifacts/full/audio_preprocessed/24083.wav,1.50725,-20.0000000695007,0.5396242737770081,0
36106,train,河南省,179468132,datasets/oggs/36106.ogg,artifacts/full/audio_preprocessed/36106.wav,2.47,-19.99999980027724,0.41616275906562805,0
29873,train,河南省,3684791979,datasets/oggs/29873.ogg,artifacts/full/audio_preprocessed/29873.wav,1.4376875,-20.000000297968565,0.41284966468811035,0
6359,train,河南省,3731584639,datasets/oggs/6359.ogg,artifacts/full/audio_preprocessed/6359.wav,3.71825,-20.000000254464425,0.8746602535247803,0
31504,train,浙江省,924361542,datasets/oggs/31504.ogg,artifacts/full/audio_preprocessed/31504.wav,1.4723125,-20.000000221109005,0.7550879716873169,0
16748,train,浙江省,2541960798,datasets/oggs/16748.ogg,artifacts/full/audio_preprocessed/16748.wav,1.5463125,-19.999999647467433,0.511197030544281,0
38468,train,浙江省,3148167367,datasets/oggs/38468.ogg,artifacts/full/audio_preprocessed/38468.wav,2.27375,-20.00000020973912,0.6811428070068359,1
10768,train,浙江省,3355791970,datasets/oggs/10768.ogg,artifacts/full/audio_preprocessed/10768.wav,3.4624375,-19.999999870454094,0.5812325477600098,1
27838,train,浙江省,2963872298,datasets/oggs/27838.ogg,artifacts/full/audio_preprocessed/27838.wav,4.8946875,-19.999999962093128,0.5515033006668091,0
22345,test,浙江省,1296848885,datasets/oggs/22345.ogg,artifacts/full/audio_preprocessed/22345.wav,1.12,-19.99999991567848,0.5810453295707703,0
4157,train,浙江省,1728533946,datasets/oggs/4157.ogg,artifacts/full/audio_preprocessed/4157.wav,1.375875,-19.999999890499396,0.5584584474563599,0
3888,train,浙江省,884845784,datasets/oggs/3888.ogg,artifacts/full/audio_preprocessed/3888.wav,2.2,-20.000000463034358,0.5325403213500977,1
8991,train,浙江省,3114759472,datasets/oggs/8991.ogg,artifacts/full/audio_preprocessed/8991.wav,2.17,-19.999999988317054,0.46820324659347534,1
17923,train,浙江省,342447602,datasets/oggs/17923.ogg,artifacts/full/audio_preprocessed/17923.wav,1.2699375,-20.00000021915238,0.9600582122802734,0
31469,train,浙江省,924361542,datasets/oggs/31469.ogg,artifacts/full/audio_preprocessed/31469.wav,1.1538125,-19.999999771390222,0.5769322514533997,0
20143,train,浙江省,2210329179,datasets/oggs/20143.ogg,artifacts/full/audio_preprocessed/20143.wav,1.9680625,-20.000000252856477,0.6536260843276978,0
3685,val,浙江省,3382993559,datasets/oggs/3685.ogg,artifacts/full/audio_preprocessed/3685.wav,1.698125,-19.99999977480814,0.5816895961761475,0
3735,val,浙江省,3382993559,datasets/oggs/3735.ogg,artifacts/full/audio_preprocessed/3735.wav,2.1271875,-20.00000000222191,0.8886828422546387,0
2220,train,浙江省,3268293648,datasets/oggs/2220.ogg,artifacts/full/audio_preprocessed/2220.wav,1.646125,-20.000000209489368,0.724571704864502,0
37211,train,浙江省,598152067,datasets/oggs/37211.ogg,artifacts/full/audio_preprocessed/37211.wav,3.718125,-20.000000218232334,0.7754163146018982,0
27631,train,浙江省,605985204,datasets/oggs/27631.ogg,artifacts/full/audio_preprocessed/27631.wav,1.988,-20.000000056180724,0.4056461453437805,0
31487,train,浙江省,924361542,datasets/oggs/31487.ogg,artifacts/full/audio_preprocessed/31487.wav,1.1470625,-19.99999997271807,0.42248064279556274,0
12778,train,浙江省,3515718901,datasets/oggs/12778.ogg,artifacts/full/audio_preprocessed/12778.wav,4.500375,-19.99999970801104,0.7379416823387146,0
14547,train,浙江省,762612845,datasets/oggs/14547.ogg,artifacts/full/audio_preprocessed/14547.wav,1.1448125,-20.00000029293001,0.4765233099460602,0
11152,train,浙江省,628782484,datasets/oggs/11152.ogg,artifacts/full/audio_preprocessed/11152.wav,1.0,-19.999999712004104,0.4350161850452423,1
31485,train,浙江省,924361542,datasets/oggs/31485.ogg,artifacts/full/audio_preprocessed/31485.wav,1.0321875,-19.99999968946373,0.7263553738594055,0
1696,train,浙江省,1089167710,datasets/oggs/1696.ogg,artifacts/full/audio_preprocessed/1696.wav,5.4605625,-20.000000223358406,0.612114667892456,1
652,train,浙江省,3474247107,datasets/oggs/652.ogg,artifacts/full/audio_preprocessed/652.wav,1.2861875,-19.99999960909143,0.5164903998374939,0
3688,val,浙江省,3382993559,datasets/oggs/3688.ogg,artifacts/full/audio_preprocessed/3688.wav,2.3045,-20.00000012711665,0.8108232617378235,0
18802,val,浙江省,464480247,datasets/oggs/18802.ogg,artifacts/full/audio_preprocessed/18802.wav,2.33425,-19.999999698544226,0.7104495763778687,0
35171,train,浙江省,1279983503,datasets/oggs/35171.ogg,artifacts/full/audio_preprocessed/35171.wav,2.0594375,-19.999999922134883,0.7179595828056335,1
14262,train,浙江省,1200608963,datasets/oggs/14262.ogg,artifacts/full/audio_preprocessed/14262.wav,1.4029375,-19.999999859442724,0.4708888828754425,0
29587,train,浙江省,2563205268,datasets/oggs/29587.ogg,artifacts/full/audio_preprocessed/29587.wav,1.66,-20.000000300872994,0.5336610078811646,0
23063,train,浙江省,835139508,datasets/oggs/23063.ogg,artifacts/full/audio_preprocessed/23063.wav,3.313625,-20.000000080895273,0.6879743337631226,0
25746,val,浙江省,645461411,datasets/oggs/25746.ogg,artifacts/full/audio_preprocessed/25746.wav,2.02,-20.000000238487967,0.6604444980621338,0
19465,train,浙江省,3723790162,datasets/oggs/19465.ogg,artifacts/full/audio_preprocessed/19465.wav,2.9906875,-19.99999985403498,0.437244176864624,0
20131,train,浙江省,2210329179,datasets/oggs/20131.ogg,artifacts/full/audio_preprocessed/20131.wav,1.6204375,-19.999999993801723,0.5738198757171631,0
799,train,浙江省,704929347,datasets/oggs/799.ogg,artifacts/full/audio_preprocessed/799.wav,5.8888125,-20.000000056204073,0.7075702548027039,0
14421,train,浙江省,780731516,datasets/oggs/14421.ogg,artifacts/full/audio_preprocessed/14421.wav,1.50375,-20.0000001961497,0.4354962408542633,0
6790,train,浙江省,2391506060,datasets/oggs/6790.ogg,artifacts/full/audio_preprocessed/6790.wav,3.37,-19.999999696861835,0.6947499513626099,0
19854,val,浙江省,4125095433,datasets/oggs/19854.ogg,artifacts/full/audio_preprocessed/19854.wav,1.295625,-19.999999863140083,0.7903160452842712,0
31458,train,浙江省,924361542,datasets/oggs/31458.ogg,artifacts/full/audio_preprocessed/31458.wav,1.08325,-19.999999721766592,0.8728221654891968,0
651,train,浙江省,3474247107,datasets/oggs/651.ogg,artifacts/full/audio_preprocessed/651.wav,1.7945625,-20.000000035201417,0.3613773286342621,0
37209,train,浙江省,598152067,datasets/oggs/37209.ogg,artifacts/full/audio_preprocessed/37209.wav,5.2174375,-20.00000036556103,0.46596798300743103,0
81,train,浙江省,427410237,datasets/oggs/81.ogg,artifacts/full/audio_preprocessed/81.wav,3.02925,-20.000000131380425,0.5433712005615234,0
37004,train,浙江省,2942771163,datasets/oggs/37004.ogg,artifacts/full/audio_preprocessed/37004.wav,1.4194375,-19.99999994666487,0.5100631713867188,0
37463,train,浙江省,2942771163,datasets/oggs/37463.ogg,artifacts/full/audio_preprocessed/37463.wav,1.6470625,-19.999999593632232,0.5764111876487732,0
32647,train,浙江省,3516781758,datasets/oggs/32647.ogg,artifacts/full/audio_preprocessed/32647.wav,1.937625,-20.000000140683568,0.6049414873123169,0
30340,train,浙江省,2963872298,datasets/oggs/30340.ogg,artifacts/full/audio_preprocessed/30340.wav,9.902125,-19.99999998849614,0.577470064163208,1
4161,train,浙江省,1728533946,datasets/oggs/4161.ogg,artifacts/full/audio_preprocessed/4161.wav,1.33,-20.000000246521246,0.5894765853881836,1
19850,val,浙江省,4125095433,datasets/oggs/19850.ogg,artifacts/full/audio_preprocessed/19850.wav,1.35,-19.99999968215849,0.6620175242424011,1
37760,train,浙江省,1927756369,datasets/oggs/37760.ogg,artifacts/full/audio_preprocessed/37760.wav,7.87,-20.930531099407588,0.9899999499320984,0
15578,train,浙江省,3859833777,datasets/oggs/15578.ogg,artifacts/full/audio_preprocessed/15578.wav,1.20075,-20.00000000817828,0.3955899775028229,0
649,train,浙江省,3474247107,datasets/oggs/649.ogg,artifacts/full/audio_preprocessed/649.wav,1.7324375,-20.000000244582473,0.43086493015289307,0
5068,train,浙江省,643188559,datasets/oggs/5068.ogg,artifacts/full/audio_preprocessed/5068.wav,1.196,-19.999999743258574,0.8480780124664307,0
11056,val,浙江省,2042683176,datasets/oggs/11056.ogg,artifacts/full/audio_preprocessed/11056.wav,1.6198125,-19.999999710494116,0.8776626586914062,0
6887,train,浙江省,1164122770,datasets/oggs/6887.ogg,artifacts/full/audio_preprocessed/6887.wav,1.78,-20.00000012832349,0.5173064470291138,0
4160,train,浙江省,1728533946,datasets/oggs/4160.ogg,artifacts/full/audio_preprocessed/4160.wav,1.66,-19.999999566294598,0.5671409964561462,1
3468,train,浙江省,547498172,datasets/oggs/3468.ogg,artifacts/full/audio_preprocessed/3468.wav,1.057875,-19.99999960325787,0.587695837020874,0
33496,train,浙江省,1738170371,datasets/oggs/33496.ogg,artifacts/full/audio_preprocessed/33496.wav,2.487,-19.999999930689018,0.6703658699989319,1
14537,train,浙江省,762612845,datasets/oggs/14537.ogg,artifacts/full/audio_preprocessed/14537.wav,2.2163125,-20.000000330464577,0.5189336538314819,0
5927,train,浙江省,2655536679,datasets/oggs/5927.ogg,artifacts/full/audio_preprocessed/5927.wav,1.1045625,-20.00000021309325,0.5756464004516602,1
31466,train,浙江省,924361542,datasets/oggs/31466.ogg,artifacts/full/audio_preprocessed/31466.wav,1.7799375,-20.0000000505365,0.6325600147247314,0
25755,val,浙江省,645461411,datasets/oggs/25755.ogg,artifacts/full/audio_preprocessed/25755.wav,1.51,-20.00000011637453,0.5534936785697937,0
18640,train,浙江省,3681668714,datasets/oggs/18640.ogg,artifacts/full/audio_preprocessed/18640.wav,4.5048125,-20.000000199192755,0.5773141384124756,0
15197,train,浙江省,4037459745,datasets/oggs/15197.ogg,artifacts/full/audio_preprocessed/15197.wav,1.60075,-19.99999978714086,0.4419606626033783,0
18609,train,浙江省,3681668714,datasets/oggs/18609.ogg,artifacts/full/audio_preprocessed/18609.wav,5.1089375,-20.000000294078376,0.7438743710517883,0
25488,val,浙江省,1601381257,datasets/oggs/25488.ogg,artifacts/full/audio_preprocessed/25488.wav,1.296125,-20.00000000551662,0.7218215465545654,1
5655,val,浙江省,2444218513,datasets/oggs/5655.ogg,artifacts/full/audio_preprocessed/5655.wav,1.0890625,-19.999999869539327,0.4131760895252228,0
19659,train,浙江省,1702249664,datasets/oggs/19659.ogg,artifacts/full/audio_preprocessed/19659.wav,1.715625,-20.908754354509824,0.9899999499320984,0
21221,train,浙江省,2786445917,datasets/oggs/21221.ogg,artifacts/full/audio_preprocessed/21221.wav,3.369125,-20.000000245514762,0.5777524709701538,0
22367,test,浙江省,100864416,datasets/oggs/22367.ogg,artifacts/full/audio_preprocessed/22367.wav,7.9715,-20.000000251006963,0.8322923183441162,1
12118,train,浙江省,2253166799,datasets/oggs/12118.ogg,artifacts/full/audio_preprocessed/12118.wav,1.3041875,-20.000000261874934,0.46613091230392456,0
9267,train,浙江省,681146991,datasets/oggs/9267.ogg,artifacts/full/audio_preprocessed/9267.wav,1.333,-19.999999799752654,0.6820876002311707,0
27771,test,浙江省,3829815681,datasets/oggs/27771.ogg,artifacts/full/audio_preprocessed/27771.wav,3.624375,-20.000000324788285,0.8649604320526123,0
37465,train,浙江省,2942771163,datasets/oggs/37465.ogg,artifacts/full/audio_preprocessed/37465.wav,1.0883125,-19.999999782687617,0.4569827616214752,1
14892,train,浙江省,3778127366,datasets/oggs/14892.ogg,artifacts/full/audio_preprocessed/14892.wav,1.1924375,-19.99999984901991,0.7285319566726685,0
18804,train,浙江省,3681668714,datasets/oggs/18804.ogg,artifacts/full/audio_preprocessed/18804.wav,3.478,-20.00000019626857,0.48676297068595886,0
16750,train,浙江省,2541960798,datasets/oggs/16750.ogg,artifacts/full/audio_preprocessed/16750.wav,4.304375,-19.999999770424278,0.7985714077949524,0
5458,val,浙江省,464480247,datasets/oggs/5458.ogg,artifacts/full/audio_preprocessed/5458.wav,1.514125,-19.999999781562657,0.682650625705719,0
19839,val,浙江省,4125095433,datasets/oggs/19839.ogg,artifacts/full/audio_preprocessed/19839.wav,1.6360625,-20.000000391628973,0.5105286240577698,0
12777,train,浙江省,3515718901,datasets/oggs/12777.ogg,artifacts/full/audio_preprocessed/12777.wav,1.87,-19.9999997043705,0.575591504573822,1
28028,train,浙江省,993389665,datasets/oggs/28028.ogg,artifacts/full/audio_preprocessed/28028.wav,3.7438125,-19.999999868726857,0.6987469792366028,0
31499,train,浙江省,924361542,datasets/oggs/31499.ogg,artifacts/full/audio_preprocessed/31499.wav,1.7956875,-20.000000056129657,0.6220185160636902,1
18800,val,浙江省,464480247,datasets/oggs/18800.ogg,artifacts/full/audio_preprocessed/18800.wav,2.41,-20.000000210974626,0.9043718576431274,0
645,val,浙江省,1875332791,datasets/oggs/645.ogg,artifacts/full/audio_preprocessed/645.wav,2.310875,-20.000000366461737,0.6086452603340149,0
20113,train,浙江省,2210329179,datasets/oggs/20113.ogg,artifacts/full/audio_preprocessed/20113.wav,1.267125,-20.000000002228266,0.6805567741394043,0
13916,train,浙江省,476757801,datasets/oggs/13916.ogg,artifacts/full/audio_preprocessed/13916.wav,1.06,-19.999999619842807,0.4441143274307251,0
23346,train,浙江省,858026287,datasets/oggs/23346.ogg,artifacts/full/audio_preprocessed/23346.wav,1.21,-20.00000047870911,0.49549373984336853,0
31716,train,浙江省,1297229021,datasets/oggs/31716.ogg,artifacts/full/audio_preprocessed/31716.wav,5.595625,-20.000000316626583,0.5773549675941467,1
10487,train,浙江省,4016954168,datasets/oggs/10487.ogg,artifacts/full/audio_preprocessed/10487.wav,2.9643125,-20.000000171268212,0.6200938820838928,0
9420,test,浙江省,1717515480,datasets/oggs/9420.ogg,artifacts/full/audio_preprocessed/9420.wav,1.3745,-20.000000121969492,0.5224047303199768,0
4462,val,浙江省,3088774769,datasets/oggs/4462.ogg,artifacts/full/audio_preprocessed/4462.wav,3.006125,-19.999999820088778,0.975287914276123,0
6894,train,浙江省,1164122770,datasets/oggs/6894.ogg,artifacts/full/audio_preprocessed/6894.wav,1.33,-20.000000098261346,0.8042470216751099,0
31718,train,浙江省,1297229021,datasets/oggs/31718.ogg,artifacts/full/audio_preprocessed/31718.wav,6.229875,-19.999999973355553,0.7505849003791809,0
28332,train,浙江省,714365426,datasets/oggs/28332.ogg,artifacts/full/audio_preprocessed/28332.wav,1.34675,-19.99999994959065,0.575206458568573,0
25492,val,浙江省,1601381257,datasets/oggs/25492.ogg,artifacts/full/audio_preprocessed/25492.wav,1.4333125,-19.999999728393533,0.5778157114982605,0
8946,train,浙江省,3999047314,datasets/oggs/8946.ogg,artifacts/full/audio_preprocessed/8946.wav,2.060625,-19.999999658241162,0.7433161735534668,1
29491,val,浙江省,2231552549,datasets/oggs/29491.ogg,artifacts/full/audio_preprocessed/29491.wav,2.0889375,-19.999999788431076,0.7716527581214905,0
14887,train,浙江省,3778127366,datasets/oggs/14887.ogg,artifacts/full/audio_preprocessed/14887.wav,10.2470625,-19.999999931702796,0.9206639528274536,0
37541,train,浙江省,2942771163,datasets/oggs/37541.ogg,artifacts/full/audio_preprocessed/37541.wav,1.1335625,-20.00000015440149,0.4628067910671234,0
13228,val,浙江省,897066765,datasets/oggs/13228.ogg,artifacts/full/audio_preprocessed/13228.wav,1.0,-19.999999629602485,0.5262024998664856,0
19856,val,浙江省,4125095433,datasets/oggs/19856.ogg,artifacts/full/audio_preprocessed/19856.wav,1.0963125,-19.999999911261213,0.9747868776321411,0
32948,test,浙江省,1511524741,datasets/oggs/32948.ogg,artifacts/full/audio_preprocessed/32948.wav,3.7096875,-20.000000141730414,0.7380537390708923,0
5700,train,浙江省,1300262613,datasets/oggs/5700.ogg,artifacts/full/audio_preprocessed/5700.wav,1.09,-20.000000140441546,0.561373770236969,0
29734,val,浙江省,994076960,datasets/oggs/29734.ogg,artifacts/full/audio_preprocessed/29734.wav,3.9260625,-20.000000209266915,0.802200973033905,0
8947,train,浙江省,3999047314,datasets/oggs/8947.ogg,artifacts/full/audio_preprocessed/8947.wav,6.0984375,-20.000000309944905,0.7072542309761047,1
3682,val,浙江省,3382993559,datasets/oggs/3682.ogg,artifacts/full/audio_preprocessed/3682.wav,1.63275,-19.99999989780852,0.6335931420326233,0
26891,val,浙江省,582074485,datasets/oggs/26891.ogg,artifacts/full/audio_preprocessed/26891.wav,1.622875,-20.0000001147442,0.9087830185890198,0
27864,train,浙江省,2963872298,datasets/oggs/27864.ogg,artifacts/full/audio_preprocessed/27864.wav,1.4388125,-19.999999957338037,0.652492880821228,0
14419,train,浙江省,780731516,datasets/oggs/14419.ogg,artifacts/full/audio_preprocessed/14419.wav,1.1286875,-20.000000141045085,0.35912221670150757,0
22181,train,浙江省,2571896201,datasets/oggs/22181.ogg,artifacts/full/audio_preprocessed/22181.wav,58.3291875,-21.54281132758518,0.9900000095367432,0
17933,train,浙江省,2528443857,datasets/oggs/17933.ogg,artifacts/full/audio_preprocessed/17933.wav,9.399875,-20.00000007183495,0.5192638039588928,0
28988,train,浙江省,2963872298,datasets/oggs/28988.ogg,artifacts/full/audio_preprocessed/28988.wav,12.6035625,-19.999999975074424,0.5944112539291382,1
30301,train,浙江省,2963872298,datasets/oggs/30301.ogg,artifacts/full/audio_preprocessed/30301.wav,2.5635625,-20.000000130915335,0.5014635324478149,0
4662,train,浙江省,3429752473,datasets/oggs/4662.ogg,artifacts/full/audio_preprocessed/4662.wav,2.202875,-20.000000056029698,0.9063124060630798,0
10773,train,浙江省,3355791970,datasets/oggs/10773.ogg,artifacts/full/audio_preprocessed/10773.wav,1.0454375,-19.99999982494633,0.5164140462875366,0
1369,test,浙江省,238524055,datasets/oggs/1369.ogg,artifacts/full/audio_preprocessed/1369.wav,2.2,-20.00000005623174,0.6204972863197327,0
19833,test,浙江省,973195546,datasets/oggs/19833.ogg,artifacts/full/audio_preprocessed/19833.wav,1.86775,-19.99999970958458,0.39657434821128845,0
37464,train,浙江省,2942771163,datasets/oggs/37464.ogg,artifacts/full/audio_preprocessed/37464.wav,2.67225,-20.000000018556456,0.4674011766910553,0
25018,train,浙江省,1317097655,datasets/oggs/25018.ogg,artifacts/full/audio_preprocessed/25018.wav,1.5700625,-19.9999997671198,0.40579909086227417,0
35939,train,浙江省,3535468590,datasets/oggs/35939.ogg,artifacts/full/audio_preprocessed/35939.wav,2.805125,-19.99999985203828,0.7622417211532593,0
6791,train,浙江省,2391506060,datasets/oggs/6791.ogg,artifacts/full/audio_preprocessed/6791.wav,1.0464375,-20.000000007085678,0.3925849497318268,1
5703,train,浙江省,1300262613,datasets/oggs/5703.ogg,artifacts/full/audio_preprocessed/5703.wav,1.9878125,-19.999999828186134,0.5280659198760986,0
29197,train,浙江省,3994846074,datasets/oggs/29197.ogg,artifacts/full/audio_preprocessed/29197.wav,1.2098125,-20.00000021950141,0.4701332747936249,1
33250,train,浙江省,2963872298,datasets/oggs/33250.ogg,artifacts/full/audio_preprocessed/33250.wav,1.81,-20.00000012968077,0.5003986954689026,0
27770,test,浙江省,3829815681,datasets/oggs/27770.ogg,artifacts/full/audio_preprocessed/27770.wav,1.1991875,-20.00000020843071,0.36008957028388977,0
34232,train,浙江省,2709094156,datasets/oggs/34232.ogg,artifacts/full/audio_preprocessed/34232.wav,7.2140625,-19.999999957337774,0.7856168150901794,0
4141,train,浙江省,1728533946,datasets/oggs/4141.ogg,artifacts/full/audio_preprocessed/4141.wav,3.31,-19.99999953489708,0.5618581175804138,0
1858,val,浙江省,2065006744,datasets/oggs/1858.ogg,artifacts/full/audio_preprocessed/1858.wav,2.2783125,-20.000000091082217,0.4725848436355591,1
17097,test,浙江省,2256024069,datasets/oggs/17097.ogg,artifacts/full/audio_preprocessed/17097.wav,2.8005625,-19.999999696159577,0.7264244556427002,0
27218,train,浙江省,321149272,datasets/oggs/27218.ogg,artifacts/full/audio_preprocessed/27218.wav,1.3,-20.0000002503436,0.5700940489768982,0
20287,train,浙江省,2210329179,datasets/oggs/20287.ogg,artifacts/full/audio_preprocessed/20287.wav,4.8520625,-20.000000037164497,0.8292193412780762,1
10441,train,浙江省,1908015671,datasets/oggs/10441.ogg,artifacts/full/audio_preprocessed/10441.wav,1.106625,-20.00000013101298,0.6128957271575928,0
25758,val,浙江省,645461411,datasets/oggs/25758.ogg,artifacts/full/audio_preprocessed/25758.wav,2.65,-19.999999652625217,0.7248403429985046,0
7093,train,浙江省,191988330,datasets/oggs/7093.ogg,artifacts/full/audio_preprocessed/7093.wav,2.05,-20.000000028782225,0.4638010859489441,0
11121,train,浙江省,1683071504,datasets/oggs/11121.ogg,artifacts/full/audio_preprocessed/11121.wav,1.05625,-20.000000232478243,0.3139820992946625,1
3742,val,浙江省,3382993559,datasets/oggs/3742.ogg,artifacts/full/audio_preprocessed/3742.wav,2.199125,-20.000000276984423,0.4825156033039093,0
23032,train,浙江省,1265110959,datasets/oggs/23032.ogg,artifacts/full/audio_preprocessed/23032.wav,1.40125,-19.99999961072928,0.5235137343406677,0
5593,train,浙江省,2986285279,datasets/oggs/5593.ogg,artifacts/full/audio_preprocessed/5593.wav,1.880875,-19.999999710140607,0.5549049973487854,1
29356,train,浙江省,2963872298,datasets/oggs/29356.ogg,artifacts/full/audio_preprocessed/29356.wav,2.649875,-19.999999949628105,0.6455504894256592,0
25761,val,浙江省,645461411,datasets/oggs/25761.ogg,artifacts/full/audio_preprocessed/25761.wav,1.84,-19.99999998229691,0.6109230518341064,0
14543,train,浙江省,762612845,datasets/oggs/14543.ogg,artifacts/full/audio_preprocessed/14543.wav,1.6783125,-19.999999939134277,0.5824865698814392,0
15576,train,浙江省,3859833777,datasets/oggs/15576.ogg,artifacts/full/audio_preprocessed/15576.wav,1.160875,-19.999999767940114,0.6593867540359497,0
20105,train,浙江省,2210329179,datasets/oggs/20105.ogg,artifacts/full/audio_preprocessed/20105.wav,1.535375,-19.999999522093105,0.4664364457130432,0
30861,train,浙江省,1968649465,datasets/oggs/30861.ogg,artifacts/full/audio_preprocessed/30861.wav,1.523375,-20.0000001620067,0.5127580761909485,0
4356,val,浙江省,3088774769,datasets/oggs/4356.ogg,artifacts/full/audio_preprocessed/4356.wav,4.79675,-19.999999697441623,0.6884765625,0
28107,train,浙江省,2963872298,datasets/oggs/28107.ogg,artifacts/full/audio_preprocessed/28107.wav,2.130125,-20.000000323184498,0.5744805335998535,0
30219,train,浙江省,4276721448,datasets/oggs/30219.ogg,artifacts/full/audio_preprocessed/30219.wav,1.247875,-19.999999633638254,0.4664473831653595,0
14975,train,浙江省,3417006741,datasets/oggs/14975.ogg,artifacts/full/audio_preprocessed/14975.wav,1.503375,-19.999999792904045,0.5978425145149231,0
33072,train,浙江省,2125132499,datasets/oggs/33072.ogg,artifacts/full/audio_preprocessed/33072.wav,3.5354375,-20.00000032278189,0.7078489065170288,1
9551,train,浙江省,2987587955,datasets/oggs/9551.ogg,artifacts/full/audio_preprocessed/9551.wav,2.715875,-20.9310790177016,0.9900000095367432,0
37207,train,浙江省,598152067,datasets/oggs/37207.ogg,artifacts/full/audio_preprocessed/37207.wav,2.86,-19.99999949534897,0.5384480357170105,0
15574,train,浙江省,3859833777,datasets/oggs/15574.ogg,artifacts/full/audio_preprocessed/15574.wav,1.7130625,-19.99999978658292,0.6920328140258789,0
19881,val,浙江省,4125095433,datasets/oggs/19881.ogg,artifacts/full/audio_preprocessed/19881.wav,2.1196875,-19.999999813782118,0.8257713913917542,0
19680,train,浙江省,1702249664,datasets/oggs/19680.ogg,artifacts/full/audio_preprocessed/19680.wav,1.6156875,-20.00000033746279,0.35404089093208313,0
17098,test,浙江省,2256024069,datasets/oggs/17098.ogg,artifacts/full/audio_preprocessed/17098.wav,1.0841875,-19.99999969729253,0.501874566078186,1
7624,train,浙江省,3254829892,datasets/oggs/7624.ogg,artifacts/full/audio_preprocessed/7624.wav,2.895375,-19.999999863456704,0.582351803779602,0
31586,train,浙江省,1765703140,datasets/oggs/31586.ogg,artifacts/full/audio_preprocessed/31586.wav,1.0293125,-20.000000153042382,0.4548194408416748,0
37159,test,浙江省,304138794,datasets/oggs/37159.ogg,artifacts/full/audio_preprocessed/37159.wav,1.0773125,-19.9999996368336,0.5273875594139099,0
11011,val,浙江省,3375741649,datasets/oggs/11011.ogg,artifacts/full/audio_preprocessed/11011.wav,1.274375,-19.999999611619273,0.5235633850097656,1
33955,train,浙江省,1161098627,datasets/oggs/33955.ogg,artifacts/full/audio_preprocessed/33955.wav,3.7845625,-19.999999579799635,0.6955437660217285,0
37252,train,浙江省,1464001561,datasets/oggs/37252.ogg,artifacts/full/audio_preprocessed/37252.wav,1.339125,-20.000000221204886,0.6515069007873535,0
24549,train,浙江省,2341627934,datasets/oggs/24549.ogg,artifacts/full/audio_preprocessed/24549.wav,3.396625,-19.99999963894082,0.5231471657752991,1
80,train,浙江省,427410237,datasets/oggs/80.ogg,artifacts/full/audio_preprocessed/80.wav,2.318875,-19.999999969770172,0.7768816947937012,0
5698,train,浙江省,1300262613,datasets/oggs/5698.ogg,artifacts/full/audio_preprocessed/5698.wav,6.201,-21.41209230979086,0.9900000095367432,0
26152,train,浙江省,404890350,datasets/oggs/26152.ogg,artifacts/full/audio_preprocessed/26152.wav,1.1795625,-19.99999981491689,0.6988175511360168,1
5667,train,浙江省,1300262613,datasets/oggs/5667.ogg,artifacts/full/audio_preprocessed/5667.wav,1.5801875,-20.00000003451286,0.5843404531478882,0
7576,train,浙江省,3520871445,datasets/oggs/7576.ogg,artifacts/full/audio_preprocessed/7576.wav,2.631125,-20.000000186439742,0.5847612023353577,0
5681,train,浙江省,1300262613,datasets/oggs/5681.ogg,artifacts/full/audio_preprocessed/5681.wav,2.2393125,-20.00000036330529,0.6174411773681641,0
31156,train,浙江省,810664661,datasets/oggs/31156.ogg,artifacts/full/audio_preprocessed/31156.wav,5.5076875,-19.99999970235445,0.5683025121688843,0
29505,test,浙江省,1138760194,datasets/oggs/29505.ogg,artifacts/full/audio_preprocessed/29505.wav,1.0600625,-20.000000212197623,0.7046452760696411,0
5683,train,浙江省,1300262613,datasets/oggs/5683.ogg,artifacts/full/audio_preprocessed/5683.wav,1.52175,-19.9999996763227,0.4019540548324585,0
8403,train,浙江省,2253166799,datasets/oggs/8403.ogg,artifacts/full/audio_preprocessed/8403.wav,2.439875,-20.000000345602835,0.5552806258201599,0
19853,val,浙江省,4125095433,datasets/oggs/19853.ogg,artifacts/full/audio_preprocessed/19853.wav,1.0275625,-20.00000035064413,0.5532283186912537,0
18967,train,浙江省,4258850688,datasets/oggs/18967.ogg,artifacts/full/audio_preprocessed/18967.wav,5.9570625,-20.000000184671283,0.592305600643158,1
25498,val,浙江省,1601381257,datasets/oggs/25498.ogg,artifacts/full/audio_preprocessed/25498.wav,1.076,-20.0000004263536,0.5183979272842407,0
